"""""",BEAT,Bias,Bias Category (Sheet1),BIAS TYPE (NEW),Category,Conditional Formatting,Definition,GO Number,Incident Date,Incomplete Month Marker,Incomplete Qtr,Map ,Mcpp,Neighborho,PCT,PCT Full,Precinct,PRECINCT,precinct (PCT MAP.shp),Sheet,Specific Bias Type,Table Name,2012,2013,2014,2015,2016,2017,2018,Geometry,Geometry (PCT MAP.shp),Number of Records,Placeholder,St Area Sh,st area sh (PCT MAP.shp),St Length,st length  (PCT MAP.shp)
,M2,Gay,MALICIOUS HARASSMENT,Sexual Orientation,MALICIOUS HARASSMENT,A,"Sometimes referred to as Hate Crimes or Bias Crimes. Crimes in which the motivation for the suspect targeting a particular person was based on their belief about the victims’ race, color, religion, national origin, sexual orientation, mental, physical, or sensory handicap, homelessness, marital status, age, parental status, gender, or political ideology. This usually involves an assault, property damage, or threat of harm. This can be a violation of federal law, state (RCW 9A.36.080), or municipal code (SMC 12A.06.115)",2017-315181,8/23/2017,Complete Month,Complete Quarters,MCPP Map,SLU/CASCADE,SLU/CASCADE,WEST,WEST,W,WEST,W,2017,"Anti-Lesbian, Gay, Bisexual, Or Transgender (Mixed Group)",2017,0,0,0,0,0,1,0,Polygon,Polygon,1,0,31657305.5,390396335.5,29369.50227,115256.614
,D1,Gender Non-Conforming,MALICIOUS HARASSMENT,Gender Identity,MALICIOUS HARASSMENT,A,"Sometimes referred to as Hate Crimes or Bias Crimes. Crimes in which the motivation for the suspect targeting a particular person was based on their belief about the victims’ race, color, religion, national origin, sexual orientation, mental, physical, or sensory handicap, homelessness, marital status, age, parental status, gender, or political ideology. This usually involves an assault, property damage, or threat of harm. This can be a violation of federal law, state (RCW 9A.36.080), or municipal code (SMC 12A.06.115)",2018-73000,2/28/2018,Complete Month,Complete Quarters,MCPP Map,BELLTOWN,BELLTOWN,WEST,WEST,W,WEST,W,2018,Anti-Gender Non Conforming,2018,0,0,0,0,0,0,1,Polygon,Polygon,1,0,13262023.28,390396335.5,17851.41917,115256.614
,K3,Transgender,MALICIOUS HARASSMENT,Gender Identity,MALICIOUS HARASSMENT,A,"Sometimes referred to as Hate Crimes or Bias Crimes. Crimes in which the motivation for the suspect targeting a particular person was based on their belief about the victims’ race, color, religion, national origin, sexual orientation, mental, physical, or sensory handicap, homelessness, marital status, age, parental status, gender, or political ideology. This usually involves an assault, property damage, or threat of harm. This can be a violation of federal law, state (RCW 9A.36.080), or municipal code (SMC 12A.06.115)",2018-377180,10/8/2018,Complete Month,Complete Quarters,MCPP Map,CHINATOWN/INTERNATIONAL DISTRICT,CHINATOWN/INTERNATIONAL DISTRICT,WEST,WEST,W,WEST,W,2018,Anti-Transgender,2018,0,0,0,0,0,0,1,Polygon,Polygon,1,0,10421785.37,390396335.5,15234.18211,115256.614
,Q1,Transgender,MALICIOUS HARASSMENT,Gender Identity,MALICIOUS HARASSMENT,A,"Sometimes referred to as Hate Crimes or Bias Crimes. Crimes in which the motivation for the suspect targeting a particular person was based on their belief about the victims’ race, color, religion, national origin, sexual orientation, mental, physical, or sensory handicap, homelessness, marital status, age, parental status, gender, or political ideology. This usually involves an assault, property damage, or threat of harm. This can be a violation of federal law, state (RCW 9A.36.080), or municipal code (SMC 12A.06.115)",2018-301169,8/13/2018,Complete Month,Complete Quarters,MCPP Map,MAGNOLIA,MAGNOLIA,WEST,WEST,W,WEST,W,2018,Anti-Transgender,2018,0,0,0,0,0,0,1,Polygon,Polygon,1,0,180449287.4,390396335.5,58792.06851,115256.614
,K1,Homeless,MALICIOUS HARASSMENT,Homelessness,MALICIOUS HARASSMENT,A,"Sometimes referred to as Hate Crimes or Bias Crimes. Crimes in which the motivation for the suspect targeting a particular person was based on their belief about the victims’ race, color, religion, national origin, sexual orientation, mental, physical, or sensory handicap, homelessness, marital status, age, parental status, gender, or political ideology. This usually involves an assault, property damage, or threat of harm. This can be a violation of federal law, state (RCW 9A.36.080), or municipal code (SMC 12A.06.115)",2018-99548,3/20/2018,Complete Month,Complete Quarters,MCPP Map,DOWNTOWN COMMERCIAL,DOWNTOWN COMMERCIAL,WEST,WEST,W,WEST,W,2018,Anti-Homeless,2018,0,0,0,0,0,0,1,Polygon,Polygon,1,0,17323403.09,390396335.5,20647.66876,115256.614
,K1,"Jewish, Lesbian",MALICIOUS HARASSMENT,Multiple Categories,MALICIOUS HARASSMENT,A,"Sometimes referred to as Hate Crimes or Bias Crimes. Crimes in which the motivation for the suspect targeting a particular person was based on their belief about the victims’ race, color, religion, national origin, sexual orientation, mental, physical, or sensory handicap, homelessness, marital status, age, parental status, gender, or political ideology. This usually involves an assault, property damage, or threat of harm. This can be a violation of federal law, state (RCW 9A.36.080), or municipal code (SMC 12A.06.115)",2018-405339,10/29/2018,Complete Month,Complete Quarters,MCPP Map,DOWNTOWN COMMERCIAL,DOWNTOWN COMMERCIAL,WEST,WEST,W,WEST,W,2018,"Anti-Jewish + Anti-Lesbian, Gay, Bisexual, Or Transgender (Mixed Group)",2018,0,0,0,0,0,0,1,Polygon,Polygon,1,0,17323403.09,390396335.5,20647.66876,115256.614
,M3,"Transgender, Black",MALICIOUS HARASSMENT,Multiple Categories,MALICIOUS HARASSMENT,A,"Sometimes referred to as Hate Crimes or Bias Crimes. Crimes in which the motivation for the suspect targeting a particular person was based on their belief about the victims’ race, color, religion, national origin, sexual orientation, mental, physical, or sensory handicap, homelessness, marital status, age, parental status, gender, or political ideology. This usually involves an assault, property damage, or threat of harm. This can be a violation of federal law, state (RCW 9A.36.080), or municipal code (SMC 12A.06.115)",2018-310093,8/6/2018,Complete Month,Complete Quarters,MCPP Map,DOWNTOWN COMMERCIAL,DOWNTOWN COMMERCIAL,WEST,WEST,W,WEST,W,2018,Anti-Black Or African American + Anti-Transgender,2018,0,0,0,0,0,0,1,Polygon,Polygon,1,0,17323403.09,390396335.5,20647.66876,115256.614
,Q2,"Gay/Lesbian, Black",MALICIOUS HARASSMENT,Multiple Categories,MALICIOUS HARASSMENT,A,"Sometimes referred to as Hate Crimes or Bias Crimes. Crimes in which the motivation for the suspect targeting a particular person was based on their belief about the victims’ race, color, religion, national origin, sexual orientation, mental, physical, or sensory handicap, homelessness, marital status, age, parental status, gender, or political ideology. This usually involves an assault, property damage, or threat of harm. This can be a violation of federal law, state (RCW 9A.36.080), or municipal code (SMC 12A.06.115)",2018-109170,3/28/2018,Complete Month,Complete Quarters,MCPP Map,QUEEN ANNE,QUEEN ANNE,WEST,WEST,W,WEST,W,2018,"Anti-Black Or African American + Anti-Lesbian, Gay, Bisexual, Or Transgender (Mixed Group)",2018,0,0,0,0,0,0,1,Polygon,Polygon,1,0,105096226.9,390396335.5,46622.57468,115256.614
,D2,White,MALICIOUS HARASSMENT,Race/Ethnicity/Ancestry,MALICIOUS HARASSMENT,A,"Sometimes referred to as Hate Crimes or Bias Crimes. Crimes in which the motivation for the suspect targeting a particular person was based on their belief about the victims’ race, color, religion, national origin, sexual orientation, mental, physical, or sensory handicap, homelessness, marital status, age, parental status, gender, or political ideology. This usually involves an assault, property damage, or threat of harm. This can be a violation of federal law, state (RCW 9A.36.080), or municipal code (SMC 12A.06.115)",2018-347277,9/17/2018,Complete Month,Complete Quarters,MCPP Map,QUEEN ANNE,QUEEN ANNE,WEST,WEST,W,WEST,W,2018,Anti-White,2018,0,0,0,0,0,0,1,Polygon,Polygon,1,0,105096226.9,390396335.5,46622.57468,115256.614
,D2,Black,MALICIOUS HARASSMENT,Race/Ethnicity/Ancestry,MALICIOUS HARASSMENT,A,"Sometimes referred to as Hate Crimes or Bias Crimes. Crimes in which the motivation for the suspect targeting a particular person was based on their belief about the victims’ race, color, religion, national origin, sexual orientation, mental, physical, or sensory handicap, homelessness, marital status, age, parental status, gender, or political ideology. This usually involves an assault, property damage, or threat of harm. This can be a violation of federal law, state (RCW 9A.36.080), or municipal code (SMC 12A.06.115)",2018-183792,5/21/2018,Complete Month,Complete Quarters,MCPP Map,SLU/CASCADE,SLU/CASCADE,WEST,WEST,W,WEST,W,2018,Anti-Black Or African American,2018,0,0,0,0,0,0,1,Polygon,Polygon,1,0,31657305.5,390396335.5,29369.50227,115256.614
,D2,White,MALICIOUS HARASSMENT,Race/Ethnicity/Ancestry,MALICIOUS HARASSMENT,A,"Sometimes referred to as Hate Crimes or Bias Crimes. Crimes in which the motivation for the suspect targeting a particular person was based on their belief about the victims’ race, color, religion, national origin, sexual orientation, mental, physical, or sensory handicap, homelessness, marital status, age, parental status, gender, or political ideology. This usually involves an assault, property damage, or threat of harm. This can be a violation of federal law, state (RCW 9A.36.080), or municipal code (SMC 12A.06.115)",2018-387707,10/15/2018,Complete Month,Complete Quarters,MCPP Map,SLU/CASCADE,SLU/CASCADE,WEST,WEST,W,WEST,W,2018,Anti-White,2018,0,0,0,0,0,0,1,Polygon,Polygon,1,0,31657305.5,390396335.5,29369.50227,115256.614
,K1,Black,MALICIOUS HARASSMENT,Race/Ethnicity/Ancestry,MALICIOUS HARASSMENT,A,"Sometimes referred to as Hate Crimes or Bias Crimes. Crimes in which the motivation for the suspect targeting a particular person was based on their belief about the victims’ race, color, religion, national origin, sexual orientation, mental, physical, or sensory handicap, homelessness, marital status, age, parental status, gender, or political ideology. This usually involves an assault, property damage, or threat of harm. This can be a violation of federal law, state (RCW 9A.36.080), or municipal code (SMC 12A.06.115)",2018-126661,4/10/2018,Complete Month,Complete Quarters,MCPP Map,DOWNTOWN COMMERCIAL,DOWNTOWN COMMERCIAL,WEST,WEST,W,WEST,W,2018,Anti-Black Or African American,2018,0,0,0,0,0,0,1,Polygon,Polygon,1,0,17323403.09,390396335.5,20647.66876,115256.614
,K2,Asian,MALICIOUS HARASSMENT,Race/Ethnicity/Ancestry,MALICIOUS HARASSMENT,A,"Sometimes referred to as Hate Crimes or Bias Crimes. Crimes in which the motivation for the suspect targeting a particular person was based on their belief about the victims’ race, color, religion, national origin, sexual orientation, mental, physical, or sensory handicap, homelessness, marital status, age, parental status, gender, or political ideology. This usually involves an assault, property damage, or threat of harm. This can be a violation of federal law, state (RCW 9A.36.080), or municipal code (SMC 12A.06.115)",2018-486145,12/31/2018,Complete Month,Complete Quarters,MCPP Map,CHINATOWN/INTERNATIONAL DISTRICT,CHINATOWN/INTERNATIONAL DISTRICT,WEST,WEST,W,WEST,W,2018,Anti-Asian,2018,0,0,0,0,0,0,1,Polygon,Polygon,1,0,10421785.37,390396335.5,15234.18211,115256.614
,K2,Black,MALICIOUS HARASSMENT,Race/Ethnicity/Ancestry,MALICIOUS HARASSMENT,A,"Sometimes referred to as Hate Crimes or Bias Crimes. Crimes in which the motivation for the suspect targeting a particular person was based on their belief about the victims’ race, color, religion, national origin, sexual orientation, mental, physical, or sensory handicap, homelessness, marital status, age, parental status, gender, or political ideology. This usually involves an assault, property damage, or threat of harm. This can be a violation of federal law, state (RCW 9A.36.080), or municipal code (SMC 12A.06.115)",2018-112778,3/30/2018,Complete Month,Complete Quarters,MCPP Map,PIONEER SQUARE,PIONEER SQUARE,WEST,WEST,W,WEST,W,2018,Anti-Black Or African American,2018,0,0,0,0,0,0,1,Polygon,Polygon,1,0,17196131.8,390396335.5,19578.62606,115256.614
,K2,White,MALICIOUS HARASSMENT,Race/Ethnicity/Ancestry,MALICIOUS HARASSMENT,A,"Sometimes referred to as Hate Crimes or Bias Crimes. Crimes in which the motivation for the suspect targeting a particular person was based on their belief about the victims’ race, color, religion, national origin, sexual orientation, mental, physical, or sensory handicap, homelessness, marital status, age, parental status, gender, or political ideology. This usually involves an assault, property damage, or threat of harm. This can be a violation of federal law, state (RCW 9A.36.080), or municipal code (SMC 12A.06.115)",2018-375848,10/7/2018,Complete Month,Complete Quarters,MCPP Map,PIONEER SQUARE,PIONEER SQUARE,WEST,WEST,W,WEST,W,2018,Anti-White,2018,0,0,0,0,0,0,1,Polygon,Polygon,1,0,17196131.8,390396335.5,19578.62606,115256.614
,K3,Asian,MALICIOUS HARASSMENT,Race/Ethnicity/Ancestry,MALICIOUS HARASSMENT,A,"Sometimes referred to as Hate Crimes or Bias Crimes. Crimes in which the motivation for the suspect targeting a particular person was based on their belief about the victims’ race, color, religion, national origin, sexual orientation, mental, physical, or sensory handicap, homelessness, marital status, age, parental status, gender, or political ideology. This usually involves an assault, property damage, or threat of harm. This can be a violation of federal law, state (RCW 9A.36.080), or municipal code (SMC 12A.06.115)",2018-256554,7/12/2018,Complete Month,Complete Quarters,MCPP Map,CHINATOWN/INTERNATIONAL DISTRICT,CHINATOWN/INTERNATIONAL DISTRICT,WEST,WEST,W,WEST,W,2018,Anti-Asian,2018,0,0,0,0,0,0,1,Polygon,Polygon,1,0,10421785.37,390396335.5,15234.18211,115256.614
,K3,Black,MALICIOUS HARASSMENT,Race/Ethnicity/Ancestry,MALICIOUS HARASSMENT,A,"Sometimes referred to as Hate Crimes or Bias Crimes. Crimes in which the motivation for the suspect targeting a particular person was based on their belief about the victims’ race, color, religion, national origin, sexual orientation, mental, physical, or sensory handicap, homelessness, marital status, age, parental status, gender, or political ideology. This usually involves an assault, property damage, or threat of harm. This can be a violation of federal law, state (RCW 9A.36.080), or municipal code (SMC 12A.06.115)",2018-339084,9/11/2018,Complete Month,Complete Quarters,MCPP Map,CHINATOWN/INTERNATIONAL DISTRICT,CHINATOWN/INTERNATIONAL DISTRICT,WEST,WEST,W,WEST,W,2018,Anti-Black Or African American,2018,0,0,0,0,0,0,1,Polygon,Polygon,1,0,10421785.37,390396335.5,15234.18211,115256.614
,K3,Other Race/Ethnicity/Ancestry,MALICIOUS HARASSMENT,Race/Ethnicity/Ancestry,MALICIOUS HARASSMENT,A,"Sometimes referred to as Hate Crimes or Bias Crimes. Crimes in which the motivation for the suspect targeting a particular person was based on their belief about the victims’ race, color, religion, national origin, sexual orientation, mental, physical, or sensory handicap, homelessness, marital status, age, parental status, gender, or political ideology. This usually involves an assault, property damage, or threat of harm. This can be a violation of federal law, state (RCW 9A.36.080), or municipal code (SMC 12A.06.115)",2018-167405,5/11/2018,Complete Month,Complete Quarters,MCPP Map,CHINATOWN/INTERNATIONAL DISTRICT,CHINATOWN/INTERNATIONAL DISTRICT,WEST,WEST,W,WEST,W,2018,Anti-Other Race/Ethnicity/Ancestry,2018,0,0,0,0,0,0,1,Polygon,Polygon,1,0,10421785.37,390396335.5,15234.18211,115256.614
